Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
29,bell,scaly,pink,yes,pungent,attached,crowded,broad,buff,tapering,rooted,fibrous,silky,buff,buff,universal,yellow,one,evanescent,green,abundant,grasses,poisonous,14.295123899870076,13.598769000979251
507,conical,scaly,green,no,pungent,descending,distant,broad,pink,tapering,rooted,scaly,scaly,buff,yellow,universal,white,two,none,white,abundant,leaves,poisonous,7.321437800730607,13.92591692591079
884,conical,smooth,gray,no,fishy,notched,close,narrow,pink,enlarging,bulbous,silky,smooth,yellow,red,universal,yellow,one,flaring,chocolate,clustered,leaves,poisonous,13.0882601612374,2.217697033418701
8,convex,smooth,green,no,foul,free,distant,narrow,black,enlarging,rooted,smooth,silky,gray,orange,partial,brown,one,flaring,brown,numerous,woods,edible,9.92070088121835,5.54327873100654
414,bell,grooves,yellow,no,pungent,free,crowded,narrow,chocolate,enlarging,bulbous,smooth,fibrous,cinnamon,red,partial,orange,one,flaring,yellow,scattered,paths,poisonous,8.640331373842836,4.036814086493291
720,convex,scaly,gray,yes,none,attached,crowded,narrow,white,enlarging,cup,scaly,smooth,orange,red,partial,yellow,none,pendant,buff,abundant,meadows,poisonous,12.479348413234668,12.766460662078543
852,convex,fibrous,red,yes,anise,free,distant,broad,red,enlarging,club,fibrous,silky,white,yellow,universal,white,one,large,white,numerous,paths,edible,14.668236218283576,11.20387584862153
53,convex,fibrous,buff,yes,pungent,notched,close,broad,purple,enlarging,cup,scaly,fibrous,pink,white,universal,orange,two,sheathing,black,solitary,leaves,edible,5.093577941947693,2.2858680588095077
1192,flat,grooves,buff,no,almond,attached,close,narrow,chocolate,tapering,missing,fibrous,fibrous,pink,white,partial,white,one,zone,brown,solitary,meadows,poisonous,12.088254980743622,13.58442269921662
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,poisonous,9.825972303523656,3.1114146673511507
231,convex,smooth,brown,no,musty,descending,crowded,narrow,white,enlarging,rooted,scaly,smooth,brown,orange,universal,white,one,sheathing,chocolate,solitary,urban,poisonous,6.707135372304429,13.285218992880214
694,conical,scaly,gray,yes,almond,notched,crowded,narrow,chocolate,tapering,rooted,smooth,smooth,gray,yellow,partial,yellow,one,large,white,several,urban,poisonous,10.676257779681068,6.38171050630277
471,convex,scaly,green,yes,fishy,notched,crowded,broad,purple,tapering,cup,smooth,smooth,red,yellow,universal,yellow,two,zone,yellow,several,leaves,edible,7.7382099612936175,8.423035575354586
954,bell,grooves,buff,no,spicy,free,close,narrow,white,enlarging,bulbous,smooth,smooth,white,orange,universal,orange,none,none,orange,clustered,meadows,edible,11.08649610625249,19.87670005890857
183,conical,scaly,gray,no,pungent,free,crowded,narrow,white,tapering,cup,scaly,silky,orange,gray,universal,orange,two,pendant,black,abundant,waste,edible,12.283203688439729,1.86109905448778
275,sunken,grooves,yellow,yes,almond,notched,close,narrow,yellow,tapering,rhizomorphs,silky,silky,cinnamon,cinnamon,universal,orange,two,flaring,white,clustered,paths,poisonous,12.938930240588542,13.380007278042092
706,conical,smooth,yellow,no,none,attached,close,broad,white,enlarging,club,fibrous,silky,brown,pink,universal,white,none,flaring,yellow,clustered,grasses,edible,10.713813320392164,11.133485638098389
707,sunken,grooves,white,yes,musty,notched,crowded,broad,white,enlarging,cup,silky,fibrous,white,white,partial,brown,one,pendant,orange,numerous,meadows,poisonous,13.572091312119753,9.94905094711006
988,convex,scaly,buff,yes,almond,descending,distant,narrow,white,enlarging,rooted,fibrous,silky,pink,gray,universal,orange,two,large,black,solitary,woods,poisonous,5.832955160169096,3.25786636926947
503,conical,scaly,pink,yes,pungent,notched,crowded,narrow,gray,tapering,club,silky,fibrous,yellow,brown,universal,orange,none,none,buff,clustered,paths,poisonous,8.681769855803994,18.304386415522973
218,flat,scaly,brown,yes,none,notched,close,broad,green,enlarging,club,smooth,smooth,white,brown,universal,white,one,none,purple,scattered,woods,edible,3.1173094371308223,24.637496031111045
694,conical,scaly,gray,yes,almond,notched,crowded,narrow,chocolate,tapering,rooted,smooth,smooth,gray,yellow,partial,yellow,one,large,white,several,urban,poisonous,10.676257779681068,6.38171050630277
389,convex,grooves,pink,no,spicy,attached,crowded,broad,orange,enlarging,club,smooth,smooth,white,yellow,universal,white,one,sheathing,white,scattered,woods,poisonous,4.337043485680991,16.18933788284154
996,sunken,smooth,white,no,pungent,attached,close,narrow,red,enlarging,rhizomorphs,scaly,fibrous,yellow,orange,universal,yellow,none,zone,brown,abundant,leaves,poisonous,12.61833427262019,14.872273721498452
194,convex,grooves,pink,yes,musty,descending,crowded,narrow,green,enlarging,equal,scaly,smooth,orange,white,partial,orange,none,sheathing,purple,numerous,leaves,poisonous,10.354816501100249,6.0845621040787154
303,flat,smooth,green,yes,fishy,free,close,narrow,red,tapering,rhizomorphs,scaly,fibrous,yellow,red,universal,white,none,pendant,yellow,numerous,meadows,poisonous,6.170101513485834,12.623373445177169
254,flat,scaly,brown,no,fishy,descending,close,broad,white,tapering,cup,silky,fibrous,red,white,partial,white,two,pendant,brown,scattered,meadows,edible,5.242406293604467,9.78779720325108
1123,flat,scaly,gray,yes,anise,descending,distant,narrow,chocolate,enlarging,bulbous,scaly,fibrous,orange,white,universal,white,none,none,buff,scattered,paths,poisonous,8.857005311471243,19.41760876408915
1268,sunken,fibrous,buff,yes,none,notched,crowded,narrow,green,tapering,bulbous,scaly,fibrous,orange,buff,universal,white,none,sheathing,orange,scattered,urban,poisonous,13.49711974287832,6.120692547310323
462,convex,scaly,yellow,no,creosote,notched,distant,narrow,yellow,tapering,bulbous,fibrous,fibrous,white,buff,partial,brown,one,none,chocolate,abundant,woods,poisonous,9.605079031570826,19.73829331206293
639,convex,fibrous,red,no,fishy,descending,distant,broad,red,enlarging,bulbous,scaly,smooth,pink,red,universal,orange,two,cobwebby,purple,solitary,waste,poisonous,6.400807999136402,12.079588931761377
102,bell,scaly,white,no,foul,notched,crowded,broad,gray,tapering,rooted,smooth,silky,white,gray,partial,white,none,pendant,green,abundant,grasses,poisonous,14.164755863109695,9.67601701314518
1187,bell,smooth,gray,yes,none,descending,close,broad,yellow,tapering,equal,scaly,silky,yellow,brown,universal,orange,two,cobwebby,chocolate,scattered,leaves,edible,10.855815830150608,2.155534622032392
414,bell,grooves,yellow,no,pungent,free,crowded,narrow,chocolate,enlarging,bulbous,smooth,fibrous,cinnamon,red,partial,orange,one,flaring,yellow,scattered,paths,poisonous,8.640331373842836,4.036814086493291
622,flat,fibrous,brown,yes,fishy,attached,close,broad,white,enlarging,bulbous,smooth,silky,red,red,partial,orange,none,zone,green,solitary,leaves,poisonous,10.239559760351282,5.189743466023742
903,conical,scaly,green,yes,none,attached,distant,narrow,black,enlarging,club,silky,silky,orange,buff,partial,orange,none,large,black,numerous,leaves,poisonous,8.234762314897637,1.3968988959806663
76,conical,fibrous,brown,yes,anise,descending,crowded,broad,purple,tapering,cup,silky,fibrous,gray,brown,universal,white,two,sheathing,orange,solitary,woods,poisonous,8.697690363205773,14.276211533947189
258,conical,grooves,buff,no,pungent,descending,close,broad,brown,enlarging,club,silky,scaly,yellow,yellow,partial,yellow,none,zone,buff,abundant,meadows,poisonous,4.621594077217814,12.728563671806924
91,bell,smooth,red,no,almond,descending,distant,broad,red,tapering,bulbous,silky,fibrous,buff,orange,universal,yellow,two,cobwebby,black,numerous,paths,poisonous,6.49494951810552,6.1426224799431886
724,sunken,smooth,pink,yes,spicy,notched,close,broad,pink,enlarging,equal,silky,smooth,pink,pink,universal,white,two,cobwebby,buff,abundant,paths,poisonous,11.12024562837452,20.69663129117588
204,sunken,fibrous,pink,yes,anise,free,crowded,broad,purple,tapering,rooted,silky,smooth,pink,brown,universal,yellow,two,none,white,numerous,paths,poisonous,4.997818910219936,14.155163769562828
403,flat,grooves,green,no,anise,free,distant,broad,green,enlarging,equal,fibrous,fibrous,red,buff,universal,orange,one,zone,purple,scattered,urban,poisonous,3.145098981364004,20.642966786222598
203,conical,grooves,brown,yes,fishy,attached,distant,narrow,white,enlarging,cup,fibrous,scaly,brown,yellow,universal,white,one,evanescent,green,abundant,waste,poisonous,4.477326520947406,9.941357973767
654,sunken,fibrous,purple,yes,almond,notched,crowded,narrow,gray,tapering,bulbous,silky,smooth,yellow,red,partial,white,none,flaring,green,clustered,urban,poisonous,2.1875174881342216,14.513815727549764
50,bell,fibrous,brown,no,pungent,free,crowded,narrow,black,enlarging,bulbous,scaly,smooth,brown,orange,partial,yellow,one,evanescent,buff,clustered,paths,poisonous,6.200762712480712,8.899706657765291
1132,conical,scaly,purple,no,foul,free,crowded,broad,white,tapering,missing,scaly,fibrous,red,gray,universal,orange,two,sheathing,purple,scattered,leaves,poisonous,12.681200348963468,4.697564823870695
321,bell,fibrous,purple,no,spicy,descending,crowded,narrow,orange,enlarging,club,silky,silky,orange,yellow,partial,white,two,large,yellow,numerous,woods,poisonous,7.76766476373537,4.299869132024017
893,convex,fibrous,brown,no,creosote,attached,crowded,narrow,buff,tapering,club,silky,scaly,brown,brown,universal,brown,none,flaring,brown,solitary,grasses,poisonous,2.3166067970798987,5.801929022262419
463,convex,smooth,green,yes,none,notched,crowded,narrow,green,enlarging,equal,silky,scaly,yellow,buff,partial,white,none,zone,chocolate,several,urban,poisonous,2.2371033670108664,23.40009170177048
745,conical,smooth,pink,no,pungent,free,distant,broad,chocolate,tapering,bulbous,silky,fibrous,buff,pink,universal,brown,two,sheathing,brown,abundant,waste,edible,11.96276971145692,1.2526400355601113
1088,sunken,fibrous,brown,no,fishy,free,distant,broad,orange,tapering,rhizomorphs,fibrous,silky,brown,buff,universal,brown,one,sheathing,purple,abundant,woods,poisonous,2.5998159117328554,20.697831438062742
73,flat,fibrous,pink,yes,musty,notched,close,narrow,pink,enlarging,rooted,silky,silky,pink,buff,partial,brown,two,pendant,yellow,abundant,grasses,edible,2.598368609309103,2.120980044827481
1194,conical,fibrous,gray,yes,foul,descending,distant,broad,brown,tapering,cup,fibrous,smooth,pink,white,partial,yellow,none,sheathing,purple,scattered,paths,edible,6.403921711277738,24.687267754636736
396,sunken,grooves,brown,no,musty,notched,crowded,broad,white,tapering,equal,silky,smooth,cinnamon,red,partial,yellow,one,evanescent,chocolate,abundant,waste,edible,7.173403487140519,22.68236428563173
1060,flat,smooth,green,yes,creosote,attached,distant,broad,chocolate,tapering,cup,fibrous,scaly,cinnamon,yellow,partial,white,one,evanescent,black,numerous,paths,poisonous,11.782676567956829,18.708607286242355
1123,flat,scaly,gray,yes,anise,descending,distant,narrow,chocolate,enlarging,bulbous,scaly,fibrous,orange,white,universal,white,none,none,buff,scattered,paths,poisonous,8.857005311471243,19.41760876408915
656,bell,smooth,red,no,anise,descending,close,narrow,chocolate,tapering,bulbous,silky,scaly,brown,pink,partial,brown,two,large,chocolate,clustered,grasses,poisonous,13.31640321793935,20.77460476939215
415,sunken,scaly,brown,yes,musty,free,distant,broad,white,enlarging,club,silky,silky,yellow,cinnamon,partial,brown,none,evanescent,green,scattered,woods,poisonous,6.970036459338629,23.743400748833714
911,bell,fibrous,brown,no,creosote,descending,close,narrow,brown,enlarging,bulbous,smooth,fibrous,cinnamon,white,universal,brown,two,large,yellow,abundant,meadows,poisonous,2.0312305932075523,24.34278695176354
1063,bell,fibrous,brown,yes,creosote,free,close,broad,red,enlarging,rhizomorphs,silky,silky,buff,pink,universal,yellow,one,zone,black,scattered,urban,edible,9.668362251477555,12.62881430897201
452,conical,fibrous,green,no,musty,free,close,broad,pink,tapering,missing,fibrous,smooth,brown,yellow,partial,white,two,evanescent,yellow,solitary,woods,edible,2.9788983389852355,15.876347171291837
92,sunken,fibrous,purple,no,almond,descending,close,narrow,orange,enlarging,rooted,smooth,scaly,buff,brown,universal,orange,one,evanescent,chocolate,abundant,paths,poisonous,5.26733812255302,4.849364710075887
141,bell,smooth,buff,yes,creosote,attached,distant,broad,yellow,enlarging,club,smooth,scaly,red,gray,partial,brown,one,cobwebby,brown,clustered,meadows,edible,4.286908922172696,8.130022147047582
540,flat,fibrous,red,yes,foul,notched,close,narrow,black,tapering,bulbous,silky,silky,gray,yellow,universal,brown,two,flaring,green,clustered,grasses,edible,14.74577877231208,1.300057623542969
1250,bell,fibrous,gray,yes,none,free,close,narrow,white,enlarging,club,fibrous,silky,yellow,brown,partial,orange,none,none,yellow,solitary,waste,poisonous,11.67923712159206,8.970809586286839
122,bell,smooth,green,yes,creosote,free,crowded,broad,pink,tapering,equal,smooth,scaly,cinnamon,cinnamon,universal,white,two,sheathing,purple,solitary,waste,poisonous,3.938607025034788,1.9306816859915048
164,convex,fibrous,yellow,yes,almond,descending,crowded,broad,orange,tapering,club,fibrous,smooth,buff,yellow,universal,brown,none,none,white,solitary,leaves,poisonous,12.657379844446664,4.447531436495907
1076,convex,grooves,pink,no,fishy,descending,distant,narrow,brown,tapering,equal,fibrous,silky,pink,cinnamon,universal,orange,two,cobwebby,yellow,several,paths,edible,8.20053433441605,21.87125168717704
922,convex,grooves,white,no,foul,notched,crowded,narrow,buff,enlarging,rooted,scaly,scaly,orange,yellow,universal,brown,one,sheathing,orange,clustered,grasses,poisonous,5.24840693335002,18.02670491008833
1069,sunken,smooth,purple,no,foul,descending,distant,narrow,black,tapering,missing,smooth,silky,brown,white,universal,brown,two,cobwebby,white,several,waste,edible,6.719779454473787,8.941441351562757
934,sunken,smooth,yellow,yes,foul,free,crowded,narrow,brown,enlarging,rooted,scaly,silky,pink,gray,partial,yellow,none,evanescent,purple,several,paths,edible,5.116557663549843,20.099431743761794
616,flat,scaly,yellow,yes,spicy,notched,distant,broad,brown,tapering,missing,scaly,fibrous,gray,brown,partial,orange,one,sheathing,buff,solitary,meadows,edible,11.485484264701189,15.602692069542002
228,convex,smooth,gray,no,spicy,notched,distant,broad,orange,enlarging,missing,silky,smooth,brown,cinnamon,partial,white,none,sheathing,orange,clustered,paths,poisonous,14.240176963986922,9.31772648733451
305,convex,grooves,green,yes,foul,descending,distant,narrow,orange,enlarging,missing,scaly,fibrous,cinnamon,cinnamon,universal,brown,none,zone,chocolate,abundant,urban,poisonous,11.6677802092263,8.87774776741197
1171,bell,smooth,yellow,yes,pungent,attached,distant,broad,brown,enlarging,club,scaly,silky,pink,cinnamon,universal,yellow,none,large,brown,scattered,leaves,poisonous,4.1597787060092895,2.9829149454581234
748,flat,scaly,white,yes,almond,free,close,broad,orange,enlarging,rhizomorphs,smooth,smooth,white,brown,partial,brown,none,large,yellow,clustered,woods,edible,14.73044369000193,20.0863373846522
925,convex,grooves,green,no,musty,notched,close,narrow,white,tapering,bulbous,silky,silky,gray,white,partial,brown,none,flaring,yellow,abundant,urban,edible,2.0366222456578,12.048432537070784
1119,sunken,scaly,gray,no,fishy,notched,close,broad,gray,enlarging,club,silky,smooth,red,brown,universal,orange,none,none,chocolate,several,grasses,poisonous,4.589229745648499,17.3736222455953
472,flat,fibrous,white,yes,musty,notched,crowded,broad,black,tapering,missing,silky,smooth,pink,pink,partial,brown,one,flaring,orange,solitary,waste,poisonous,2.158825662039133,17.46741790971464
381,conical,fibrous,buff,no,none,descending,distant,broad,yellow,enlarging,bulbous,scaly,fibrous,cinnamon,cinnamon,partial,yellow,one,evanescent,purple,scattered,meadows,edible,2.0,19.92833108809196
151,conical,fibrous,red,no,almond,descending,crowded,broad,brown,tapering,missing,smooth,scaly,yellow,cinnamon,universal,yellow,one,sheathing,buff,clustered,woods,edible,12.356459999746647,24.141763238802632
739,bell,fibrous,purple,no,foul,free,crowded,broad,orange,tapering,equal,fibrous,smooth,white,cinnamon,universal,brown,none,flaring,purple,several,urban,poisonous,6.681655148425331,17.58356700742198
